user_id,signup_date,country,city,platform,acquisition_channel,age_group,experiment_group,first_device_type
U01027,2024-01-13,Netherlands,Amsterdam,iOS,Paid Search,35-44,treatment,iOS
U01028,2025-04-06,France,Paris,iOS,Organic,45-54,treatment,iOS
U01029,2024-10-10,Spain,Barcelona,Android,Paid Search,25-34,treatment,Android
U01030,2024-09-11,Germany,Berlin,iOS,Paid Search,45-54,treatment,iOS
U01031,2025-05-02,Germany,Munich,iOS,Direct,18-24,control,iOS
U01032,2024-05-09,France,Paris,iOS,Paid Search,25-34,control,iOS
U01033,2024-09-15,Germany,Munich,iOS,Partnership,25-34,control,iOS
U01034,2025-04-30,France,Paris,iOS,Paid Social,35-44,control,iOS
U01035,2024-07-17,France,Paris,Android,Organic,18-24,control,Android
U01036,2024-11-01,Austria,Vienna,Android,Partnership,18-24,control,Android
U01037,2024-07-09,France,Paris,iOS,Partnership,25-34,treatment,iOS
U01038,2024-08-01,Netherlands,Amsterdam,iOS,Paid Search,35-44,control,iOS
U01039,2024-04-12,France,Paris,iOS,Paid Social,18-24,control,iOS
U01040,2025-02-24,Germany,Hamburg,iOS,Organic,35-44,treatment,iOS
U01041,2024-11-02,Spain,Barcelona,Web,Organic,18-24,control,Web
U01042,2024-10-03,Austria,Vienna,Web,Paid Social,55+,control,Web
U01043,2025-04-07,Germany,Hamburg,iOS,Partnership,25-34,treatment,iOS
U01044,2024-08-14,Netherlands,Amsterdam,iOS,Organic,45-54,control,iOS
U01045,2025-01-27,Germany,Hamburg,iOS,Organic,18-24,treatment,iOS
U01046,2024-03-04,Austria,Vienna,iOS,Organic,18-24,treatment,iOS
U01047,2024-09-28,Austria,Vienna,Web,Direct,18-24,treatment,Web
U01048,2024-02-28,France,Paris,iOS,Organic,25-34,treatment,iOS
U01049,2024-04-25,Germany,Munich,Android,Organic,35-44,control,Android
U01050,2024-01-12,Germany,Berlin,iOS,Partnership,18-24,treatment,iOS
U01051,2024-03-23,France,Paris,Android,Organic,18-24,control,Android
U01052,2025-02-03,Spain,Barcelona,iOS,Organic,18-24,treatment,iOS
U01053,2024-09-22,France,Paris,Android,Organic,25-34,control,Android
U01054,2025-03-29,Spain,Madrid,Android,Paid Search,25-34,treatment,Android
U01055,2024-10-05,Netherlands,Amsterdam,Android,Organic,35-44,treatment,Android
U01056,2024-12-03,Netherlands,Amsterdam,Android,Organic,18-24,control,Android
U01057,2024-01-01,Germany,Munich,Web,Organic,,control,Web
U01058,2025-03-10,Austria,Vienna,iOS,Organic,25-34,treatment,iOS
U01059,2024-01-14,France,Paris,iOS,Paid Social,55+,treatment,iOS
U01060,2024-10-18,France,Paris,Android,Partnership,55+,treatment,Android
U01061,2024-04-24,Spain,Barcelona,Android,Paid Social,35-44,treatment,Android
U01062,2024-03-17,Austria,Vienna,Android,Referral,18-24,control,Android
U01063,2024-07-27,Germany,Berlin,Android,Direct,35-44,treatment,Android
U01064,2024-04-15,Austria,Vienna,Android,Paid Search,18-24,treatment,Android
U01065,2025-03-19,France,Paris,Android,Referral,35-44,treatment,Android
U01066,2024-07-29,Germany,Hamburg,iOS,Organic,18-24,treatment,iOS
U01067,2025-02-16,Germany,Hamburg,Android,Organic,35-44,treatment,Android
U01068,2024-01-13,Germany,Munich,Android,Paid Search,25-34,control,Android
U01069,2024-02-02,France,Paris,iOS,Paid Search,35-44,control,iOS
U01070,2025-04-05,Spain,Barcelona,iOS,Organic,45-54,treatment,iOS
U01071,2024-07-12,Spain,Madrid,Android,Direct,25-34,control,Android
U01072,2024-08-06,Austria,Vienna,Android,Partnership,25-34,control,Android
U01073,2025-02-23,Austria,Vienna,iOS,Direct,18-24,control,iOS
U01074,2024-08-02,Germany,Hamburg,Android,Paid Social,25-34,control,Android
U01075,2024-05-03,Germany,Munich,Android,Referral,18-24,control,Android
U01076,2025-04-21,Germany,Hamburg,iOS,Organic,25-34,control,iOS
U01077,2025-03-18,Austria,Vienna,Android,Paid Search,25-34,control,Android
U01078,2025-01-23,Netherlands,Amsterdam,iOS,Referral,25-34,control,iOS
U01079,2024-07-27,Germany,Berlin,Android,Paid Social,45-54,control,Android
U01080,2024-10-26,Netherlands,Amsterdam,iOS,Organic,45-54,control,iOS
U01081,2024-02-26,Germany,Munich,iOS,Organic,45-54,control,iOS
U01082,2024-02-23,France,Paris,iOS,Paid Social,55+,treatment,iOS
U01083,2024-03-12,Spain,Barcelona,iOS,Partnership,25-34,treatment,iOS
U01084,2025-04-20,Germany,Munich,iOS,Organic,35-44,treatment,iOS
U01085,2024-08-09,Netherlands,Amsterdam,Android,Organic,35-44,control,Android
U01086,2024-04-10,Germany,Berlin,Android,Organic,55+,control,Android
U01087,2025-04-27,Germany,Berlin,Web,Organic,35-44,treatment,Web
U01088,2024-03-23,Spain,Madrid,Android,Direct,18-24,control,Android
U01089,2025-01-06,Austria,Vienna,iOS,Organic,35-44,treatment,iOS
U01090,2024-07-10,Austria,Vienna,iOS,Direct,25-34,control,iOS
U01091,2024-10-15,Spain,Barcelona,Web,Paid Social,35-44,treatment,Android
U01092,2024-03-15,Germany,Berlin,iOS,Referral,25-34,treatment,iOS
U01093,2024-02-18,Germany,Berlin,iOS,Paid Search,18-24,control,iOS
U01094,2025-02-24,Netherlands,Amsterdam,iOS,Paid Search,55+,control,iOS
U01095,2024-11-03,Germany,Berlin,iOS,Paid Social,25-34,treatment,iOS
U01096,2024-06-29,Spain,Barcelona,Android,Partnership,45-54,control,Android
U01097,2025-03-15,Spain,Madrid,Android,Paid Search,18-24,treatment,Android
U01098,2024-07-19,Spain,Madrid,iOS,Paid Search,25-34,control,iOS
U01099,2025-01-12,Austria,Vienna,Web,Paid Search,35-44,treatment,Web
U01100,2024-05-05,Netherlands,Amsterdam,iOS,Partnership,35-44,control,iOS
U01101,2024-11-15,Germany,Hamburg,iOS,Paid Search,18-24,control,iOS
U01102,2024-01-19,Austria,Vienna,Android,Direct,18-24,treatment,Android
U01103,2024-05-11,France,Paris,Web,Partnership,25-34,control,Web
U01104,2024-02-24,Spain,Barcelona,Android,Referral,35-44,control,Android
U01105,2025-02-21,Netherlands,Amsterdam,iOS,Referral,18-24,control,iOS
U01106,2024-03-13,France,Paris,iOS,Paid Social,45-54,treatment,iOS
U01107,2024-10-20,Austria,Vienna,iOS,Partnership,45-54,control,iOS
U01108,2024-06-25,Spain,Madrid,Android,Paid Social,55+,treatment,Android
U01109,2024-03-26,Netherlands,Amsterdam,iOS,Paid Search,25-34,control,iOS
U01110,2024-07-03,Spain,Barcelona,Android,Paid Search,,treatment,Android
U01111,2024-08-03,Spain,Barcelona,Web,Paid Social,25-34,control,Web
U01112,2025-01-17,Austria,Vienna,Android,Paid Search,35-44,treatment,Android
U01113,2024-06-29,Spain,Madrid,Web,Referral,45-54,treatment,iOS
U01114,2025-02-25,Spain,Madrid,Web,Paid Search,35-44,treatment,Web
U01115,2024-05-11,France,Paris,Web,Partnership,35-44,treatment,Web
U01116,2024-10-07,Austria,Vienna,iOS,Organic,25-34,control,iOS
U01117,2024-01-20,France,Paris,Web,Direct,55+,treatment,Web
U01118,2024-05-26,Austria,Vienna,Android,Referral,25-34,control,Android
U01119,2025-01-13,Austria,Vienna,Android,Organic,25-34,treatment,Android
U01120,2025-02-19,Netherlands,Amsterdam,Android,Referral,25-34,treatment,Android
U01121,2025-02-21,Austria,Vienna,iOS,Paid Social,25-34,control,iOS
U01122,2024-10-27,France,Paris,Android,Paid Social,35-44,treatment,Android
U01123,2025-03-04,Spain,Barcelona,Android,Paid Search,18-24,control,Android
U01124,2024-10-15,Spain,Barcelona,Web,Paid Social,18-24,treatment,Web
U01125,2025-05-12,France,Paris,iOS,Referral,25-34,treatment,iOS
U01126,2024-02-01,France,Paris,iOS,Referral,25-34,control,iOS
U01127,2024-10-20,France,Paris,iOS,Partnership,55+,treatment,iOS
U01128,2024-03-29,Netherlands,Amsterdam,Android,Paid Social,45-54,treatment,Android
U01129,2024-01-26,Austria,Vienna,Android,Referral,45-54,treatment,Android
U01130,2025-03-06,Spain,Barcelona,Android,Paid Social,35-44,control,Android
U01131,2024-02-10,Spain,Barcelona,Android,Partnership,35-44,treatment,Android
U01132,2024-01-30,Netherlands,Amsterdam,Android,Partnership,45-54,control,Android
U01133,2025-03-14,Netherlands,Amsterdam,Web,Organic,35-44,control,Android
U01134,2025-03-16,Netherlands,Amsterdam,Android,Organic,25-34,treatment,Android
U01135,2025-01-24,Austria,Vienna,Web,Organic,35-44,control,Web
U01136,2024-02-03,France,Paris,iOS,Paid Search,35-44,control,iOS
U01137,2024-09-07,Germany,Munich,Android,Paid Search,45-54,treatment,Android
U01138,2024-09-27,Spain,Barcelona,Web,Referral,45-54,control,Web
U01139,2024-03-31,Netherlands,Amsterdam,Android,Paid Social,18-24,control,Android
U01140,2024-09-07,Spain,Madrid,Web,Organic,25-34,treatment,Web
U01141,2024-04-13,France,Paris,iOS,Paid Search,18-24,treatment,iOS
U01142,2024-10-17,Spain,Barcelona,Android,Partnership,25-34,treatment,Android
U01143,2025-05-15,Germany,Hamburg,iOS,Organic,18-24,treatment,iOS
U01144,2024-05-14,Austria,Vienna,iOS,Organic,45-54,treatment,iOS
U01145,2025-04-28,Germany,Hamburg,iOS,Paid Search,18-24,treatment,iOS
U01146,2025-04-13,France,Paris,Android,Paid Search,45-54,control,Android
U01147,2024-07-20,Spain,Madrid,Android,Organic,18-24,treatment,Android
U01148,2024-07-24,France,Paris,Android,Organic,35-44,control,Android
U01149,2024-03-12,France,Paris,iOS,Paid Social,25-34,control,iOS
U01150,2024-05-05,Netherlands,Amsterdam,iOS,Organic,45-54,control,iOS
U01151,2025-05-11,Netherlands,Amsterdam,iOS,Referral,45-54,control,iOS
U01152,2024-10-28,Netherlands,Amsterdam,iOS,Organic,35-44,treatment,iOS
U01153,2025-01-10,Spain,Barcelona,iOS,Organic,25-34,control,iOS
U01154,2024-09-16,Germany,Hamburg,iOS,Paid Search,55+,control,iOS
U01155,2024-08-23,Germany,Munich,Android,Paid Social,45-54,treatment,Android
U01156,2025-01-19,Netherlands,Amsterdam,Web,Partnership,25-34,treatment,iOS
U01157,2024-11-07,Netherlands,Amsterdam,Android,Organic,35-44,treatment,Android
U01158,2024-09-21,Germany,Hamburg,iOS,Paid Social,25-34,control,iOS
U01159,2024-04-16,Germany,Berlin,iOS,Paid Social,25-34,treatment,iOS
U01160,2024-05-25,Spain,Madrid,Web,Organic,25-34,control,iOS
U01161,2025-02-25,Germany,Hamburg,iOS,Paid Search,25-34,treatment,iOS
U01162,2024-05-15,France,Paris,Web,Paid Search,25-34,control,Android
U01163,2024-08-24,Netherlands,Amsterdam,Android,Paid Search,35-44,treatment,Android
U01164,2024-03-09,Netherlands,Amsterdam,iOS,Organic,25-34,treatment,iOS
U01165,2025-05-06,Spain,Barcelona,Android,Direct,18-24,control,Android
U01166,2024-11-02,Germany,Berlin,Android,Direct,35-44,control,Android
U01167,2024-01-23,France,Paris,Android,Organic,35-44,treatment,Android
U01168,2024-06-21,Germany,Munich,Web,Paid Search,45-54,treatment,iOS
U01169,2024-03-18,Austria,Vienna,iOS,Paid Social,25-34,treatment,iOS
U01170,2024-04-07,Spain,Madrid,Android,Paid Search,55+,treatment,Android
U01171,2025-04-14,Netherlands,Amsterdam,iOS,Direct,25-34,treatment,iOS
U01172,2025-01-26,Netherlands,Amsterdam,iOS,Partnership,25-34,treatment,iOS
U01173,2024-06-16,Austria,Vienna,Android,Referral,18-24,treatment,Android
U01174,2024-01-18,Austria,Vienna,Web,Organic,35-44,control,Web
U01175,2025-01-24,Germany,Berlin,Android,Paid Social,25-34,treatment,Android
U01176,2024-10-31,France,Paris,Android,Paid Search,25-34,treatment,Android
U01177,2025-03-21,Germany,Munich,iOS,Paid Search,25-34,treatment,iOS
U01178,2024-04-06,Austria,Vienna,iOS,Referral,25-34,treatment,iOS
U01179,2024-10-16,France,Paris,iOS,Paid Search,45-54,control,iOS
U01180,2024-11-18,Spain,Madrid,iOS,Partnership,35-44,treatment,iOS
U01181,2024-01-04,Spain,Barcelona,Web,Organic,,control,Web
U01182,2024-10-20,Austria,Vienna,Web,Paid Search,35-44,control,Web
U01183,2025-03-25,Austria,Vienna,Android,Paid Search,25-34,control,Android
U01184,2025-02-09,Spain,Barcelona,iOS,Organic,35-44,treatment,iOS
U01185,2024-04-29,Spain,Madrid,Android,Paid Search,18-24,control,Android
U01186,2025-04-14,France,Paris,Android,Paid Search,35-44,control,Android
U01187,2024-02-23,Netherlands,Amsterdam,Android,Paid Social,45-54,control,Android
U01188,2024-04-26,Germany,Munich,iOS,Organic,35-44,control,iOS
U01189,2024-11-18,Spain,Madrid,iOS,Paid Search,35-44,control,iOS
U01190,2024-08-25,Netherlands,Amsterdam,iOS,Organic,18-24,control,iOS
U01191,2024-01-26,Germany,Munich,Web,Organic,25-34,treatment,Web
U01192,2024-09-01,Germany,Hamburg,Android,Paid Search,35-44,control,Android
U01193,2024-02-06,Germany,Munich,iOS,Organic,18-24,treatment,iOS
U01194,2025-01-06,Netherlands,Amsterdam,iOS,Partnership,18-24,control,iOS
U01195,2024-01-08,Netherlands,Amsterdam,Android,Partnership,45-54,control,Android
U01196,2025-03-08,France,Paris,Android,Organic,25-34,control,Android
U01197,2024-04-15,France,Paris,iOS,Paid Search,18-24,treatment,iOS
U01198,2024-08-04,Austria,Vienna,Android,Partnership,35-44,treatment,Android
U01199,2024-03-30,Spain,Madrid,iOS,Partnership,18-24,control,iOS
U01200,2024-08-06,Spain,Madrid,Web,Organic,25-34,treatment,Web
U01201,2025-02-08,France,Paris,Web,Organic,25-34,treatment,Web
U01202,2025-03-21,Germany,Munich,iOS,Paid Social,35-44,treatment,iOS
U01203,2024-06-12,Netherlands,Amsterdam,iOS,Partnership,18-24,control,iOS
U01204,2024-10-14,France,Paris,Android,Paid Social,45-54,treatment,Android
U01205,2024-11-03,Germany,Hamburg,Android,Partnership,18-24,treatment,Android
U01206,2024-10-24,Austria,Vienna,iOS,Paid Social,18-24,control,iOS
U01207,2025-02-03,Germany,Hamburg,Android,Paid Social,35-44,control,Android
U01208,2024-08-13,Austria,Vienna,iOS,Direct,55+,treatment,iOS
U01209,2025-02-04,Austria,Vienna,iOS,Paid Social,18-24,control,iOS
U01210,2025-03-13,Germany,Hamburg,Android,Paid Search,35-44,treatment,Android
U01211,2025-02-06,Spain,Barcelona,Android,Paid Social,55+,control,Android
U01212,2024-06-12,Austria,Vienna,Android,Referral,55+,control,Android
U01213,2024-04-19,Netherlands,Amsterdam,Android,Partnership,25-34,treatment,Android
U01214,2024-08-06,Netherlands,Amsterdam,iOS,Paid Social,18-24,treatment,iOS
U01215,2024-03-07,Netherlands,Amsterdam,Android,Partnership,25-34,control,Android
U01216,2024-10-30,France,Paris,iOS,Direct,45-54,treatment,iOS
U01217,2025-02-22,Germany,Munich,iOS,Organic,35-44,control,iOS
U01218,2024-07-02,Germany,Hamburg,iOS,Organic,18-24,treatment,iOS
U01219,2025-02-02,France,Paris,Web,Referral,18-24,treatment,iOS
U01220,2024-02-16,Netherlands,Amsterdam,Android,Partnership,18-24,control,Android
U01221,2024-07-19,France,Paris,Android,Paid Search,35-44,control,Android
U01222,2025-03-13,Germany,Hamburg,Android,Paid Social,25-34,treatment,Android
U01223,2024-10-09,Netherlands,Amsterdam,iOS,Paid Social,,treatment,iOS
U01224,2024-09-16,Germany,Munich,Web,Paid Search,25-34,control,Android
U01225,2024-06-03,Netherlands,Amsterdam,iOS,Partnership,25-34,treatment,iOS
U01226,2024-05-29,France,Paris,iOS,Direct,25-34,control,iOS
U01227,2024-11-24,Germany,Munich,Android,Organic,18-24,control,Android
U01228,2024-02-01,France,Paris,iOS,Direct,25-34,control,iOS
U01229,2024-09-03,Austria,Vienna,iOS,Direct,35-44,treatment,iOS
U01230,2024-02-18,Netherlands,Amsterdam,iOS,Paid Social,18-24,control,iOS
U01231,2024-09-07,France,Paris,Android,Organic,25-34,treatment,Android
U01232,2024-06-13,France,Paris,iOS,Paid Social,25-34,control,iOS
U01233,2025-01-13,Netherlands,Amsterdam,iOS,Paid Search,25-34,treatment,iOS
U01234,2024-03-31,Germany,Berlin,iOS,Paid Search,35-44,treatment,iOS
U01235,2024-02-18,Germany,Berlin,Android,Organic,18-24,control,Android
U01236,2024-12-16,Austria,Vienna,iOS,Paid Social,35-44,control,iOS
U01237,2025-01-17,Netherlands,Amsterdam,Web,Referral,18-24,control,Web
U01238,2025-01-06,Netherlands,Amsterdam,iOS,Paid Social,25-34,treatment,iOS
U01239,2025-01-04,France,Paris,iOS,Direct,35-44,treatment,iOS
U01240,2025-02-06,Spain,Madrid,iOS,Paid Social,25-34,treatment,iOS
U01241,2024-10-15,France,Paris,iOS,Organic,55+,treatment,iOS
U01242,2024-10-14,Germany,Berlin,Web,Organic,35-44,control,Android
U01243,2024-01-02,France,Paris,Android,Organic,25-34,treatment,Android
U01244,2024-06-24,Germany,Hamburg,Android,Paid Social,25-34,treatment,Android
U01245,2024-05-10,Spain,Barcelona,iOS,Paid Search,25-34,treatment,iOS
U01246,2025-01-24,Austria,Vienna,iOS,Referral,18-24,control,iOS
U01247,2024-03-11,France,Paris,Android,Direct,35-44,control,Android
U01248,2024-09-08,Germany,Munich,Android,Paid Social,18-24,treatment,Android
U01249,2025-01-27,Netherlands,Amsterdam,Android,Direct,35-44,treatment,Android
U01250,2024-06-16,France,Paris,iOS,Paid Social,25-34,control,iOS
U01251,2025-03-15,Germany,Hamburg,Android,Organic,25-34,control,Android
U01252,2024-07-17,France,Paris,Android,Direct,18-24,control,Android
U01253,2025-05-04,Spain,Barcelona,iOS,Organic,55+,control,iOS
U01254,2024-08-30,Netherlands,Amsterdam,Android,Organic,45-54,treatment,Android
U01255,2025-03-30,Spain,Barcelona,iOS,Referral,45-54,control,iOS
U01256,2024-02-08,Spain,Madrid,iOS,Paid Social,35-44,control,iOS
U01257,2024-02-01,Netherlands,Amsterdam,iOS,Paid Search,55+,treatment,iOS
U01258,2024-12-27,France,Paris,iOS,Paid Social,18-24,treatment,iOS
U01259,2025-01-05,Spain,Madrid,iOS,Paid Search,18-24,control,iOS
U01260,2024-11-10,Austria,Vienna,Android,Organic,,treatment,Android
U01261,2025-01-02,France,Paris,iOS,Organic,18-24,treatment,iOS
U01262,2024-12-31,Germany,Munich,Android,Paid Search,25-34,control,Android
U01263,2025-02-05,Austria,Vienna,Web,Paid Social,18-24,control,Web
U01264,2024-02-11,France,Paris,iOS,Paid Search,18-24,treatment,iOS
U01265,2025-03-28,Netherlands,Amsterdam,iOS,Referral,55+,treatment,iOS
U01266,2024-01-25,Austria,Vienna,Web,Organic,55+,treatment,Web
U01267,2024-09-04,Spain,Barcelona,iOS,Partnership,35-44,treatment,iOS
U01268,2024-05-23,Netherlands,Amsterdam,Android,Partnership,18-24,control,Android
U01269,2024-10-12,Germany,Munich,iOS,Paid Search,25-34,treatment,iOS
U01270,2024-11-27,Germany,Berlin,Web,Organic,35-44,treatment,Web
U01271,2024-02-09,Spain,Barcelona,Web,Paid Search,18-24,treatment,Web
U01272,2024-01-29,Germany,Berlin,iOS,Paid Search,25-34,treatment,iOS
U01273,2024-11-10,Netherlands,Amsterdam,iOS,Organic,35-44,treatment,iOS
U01274,2024-05-29,Spain,Madrid,Android,Referral,25-34,treatment,Android
U01275,2024-04-14,Netherlands,Amsterdam,iOS,Organic,18-24,treatment,iOS
U01276,2024-12-16,Spain,Madrid,Android,Direct,25-34,control,Android
U01277,2024-09-22,Germany,Munich,Android,Paid Search,25-34,control,Android
U01278,2024-05-22,Germany,Munich,Android,Direct,35-44,treatment,Android
U01279,2024-01-13,Austria,Vienna,iOS,Partnership,25-34,treatment,iOS
U01280,2024-08-21,Spain,Madrid,iOS,Partnership,35-44,control,iOS
U01281,2025-01-06,Netherlands,Amsterdam,iOS,Paid Social,18-24,control,iOS
U01282,2024-02-19,Germany,Berlin,iOS,Paid Search,25-34,control,iOS
U01283,2024-03-14,Netherlands,Amsterdam,Android,Referral,25-34,control,Android
U01284,2025-03-24,France,Paris,iOS,Paid Search,18-24,treatment,iOS
U01285,2024-12-15,Germany,Berlin,Android,Partnership,45-54,treatment,Android
U01286,2025-04-11,France,Paris,iOS,Direct,18-24,treatment,iOS
U01287,2024-01-14,France,Paris,iOS,Organic,25-34,treatment,iOS
U01288,2024-04-10,France,Paris,Android,Organic,18-24,control,Android
U01289,2024-08-16,France,Paris,iOS,Partnership,45-54,control,iOS
U01290,2024-10-31,France,Paris,iOS,Direct,35-44,control,iOS
U01291,2024-05-23,France,Paris,Web,Referral,25-34,control,Android
U01292,2025-05-11,Netherlands,Amsterdam,Android,Paid Social,35-44,control,Android
U01293,2025-04-12,Spain,Madrid,Web,Paid Search,,treatment,iOS
U01294,2024-04-29,Spain,Madrid,Android,Paid Social,45-54,control,Android
U01295,2024-03-12,Germany,Munich,iOS,Direct,18-24,control,iOS
U01296,2024-06-18,Germany,Munich,Android,Organic,25-34,control,Android
U01297,2024-02-24,Germany,Hamburg,Android,Referral,18-24,treatment,Android
U01298,2024-07-14,France,Paris,Web,Direct,18-24,control,Android
U01299,2024-12-30,Spain,Madrid,Android,Paid Search,25-34,treatment,Android
U01300,2024-03-20,France,Paris,iOS,Paid Search,18-24,control,iOS
U01301,2025-04-26,France,Paris,Android,Referral,45-54,control,Android
U01302,2024-02-20,Spain,Barcelona,iOS,Paid Search,35-44,control,iOS
U01303,2024-11-12,Austria,Vienna,iOS,Partnership,25-34,treatment,iOS
U01304,2024-01-26,France,Paris,Web,Paid Search,18-24,control,Web
U01305,2024-06-06,Germany,Munich,Web,Paid Search,25-34,control,Web
U01306,2024-11-22,Netherlands,Amsterdam,Android,Organic,25-34,control,Android
U01307,2024-01-25,Germany,Hamburg,iOS,Paid Social,25-34,treatment,iOS
U01308,2024-10-12,Spain,Barcelona,Web,Organic,45-54,control,Web
U01309,2025-01-16,Netherlands,Amsterdam,Web,Paid Social,35-44,treatment,Web
U01310,2025-03-09,Germany,Munich,iOS,Organic,,treatment,iOS
