user_id,experiment_name,experiment_group,exposure_date,converted,conversion_date,days_to_conversion
U01269,simplified_booking_flow,treatment,2024-10-12,True,2024-11-23,42.0
U01270,simplified_booking_flow,treatment,2024-11-27,True,2024-11-27,0.0
U01271,simplified_booking_flow,treatment,2024-02-09,True,2024-03-10,30.0
U01272,simplified_booking_flow,treatment,2024-01-29,False,,
U01273,simplified_booking_flow,treatment,2024-11-10,False,,
U01274,simplified_booking_flow,treatment,2024-05-29,False,,
U01275,simplified_booking_flow,treatment,2024-04-14,False,,
U01276,simplified_booking_flow,control,2024-12-16,True,2025-01-12,27.0
U01277,simplified_booking_flow,control,2024-09-22,False,,
U01278,simplified_booking_flow,treatment,2024-05-22,False,,
U01279,simplified_booking_flow,treatment,2024-01-13,False,,
U01280,simplified_booking_flow,control,2024-08-21,True,2024-08-30,9.0
U01281,simplified_booking_flow,control,2025-01-06,False,,
U01282,simplified_booking_flow,control,2024-02-19,False,,
U01283,simplified_booking_flow,control,2024-03-14,False,,
U01284,simplified_booking_flow,treatment,2025-03-24,False,,
U01285,simplified_booking_flow,treatment,2024-12-15,True,2025-01-03,19.0
U01286,simplified_booking_flow,treatment,2025-04-11,False,,
U01287,simplified_booking_flow,treatment,2024-01-14,True,2024-01-14,0.0
U01288,simplified_booking_flow,control,2024-04-10,False,,
U01289,simplified_booking_flow,control,2024-08-16,False,,
U01290,simplified_booking_flow,control,2024-10-31,True,2024-11-07,7.0
U01291,simplified_booking_flow,control,2024-05-23,False,,
U01292,simplified_booking_flow,control,2025-05-11,True,2025-06-29,49.0
U01293,simplified_booking_flow,treatment,2025-04-12,False,,
U01294,simplified_booking_flow,control,2024-04-29,False,,
U01295,simplified_booking_flow,control,2024-03-12,False,,
U01296,simplified_booking_flow,control,2024-06-18,True,2024-06-18,0.0
U01297,simplified_booking_flow,treatment,2024-02-24,True,2024-02-28,4.0
U01298,simplified_booking_flow,control,2024-07-14,False,,
U01299,simplified_booking_flow,treatment,2024-12-30,False,,
U01300,simplified_booking_flow,control,2024-03-20,True,2024-04-25,36.0
U01301,simplified_booking_flow,control,2025-04-26,False,,
U01302,simplified_booking_flow,control,2024-02-20,True,2024-02-25,5.0
U01303,simplified_booking_flow,treatment,2024-11-12,True,2024-12-27,45.0
U01304,simplified_booking_flow,control,2024-01-26,True,2024-03-07,41.0
U01305,simplified_booking_flow,control,2024-06-06,True,2025-06-15,374.0
U01306,simplified_booking_flow,control,2024-11-22,False,,
U01307,simplified_booking_flow,treatment,2024-01-25,False,,
U01308,simplified_booking_flow,control,2024-10-12,False,,
U01309,simplified_booking_flow,treatment,2025-01-16,False,,
U01310,simplified_booking_flow,treatment,2025-03-09,True,2025-03-09,0.0
U01311,simplified_booking_flow,control,2024-07-08,False,,
U01312,simplified_booking_flow,treatment,2025-01-19,False,,
U01313,simplified_booking_flow,treatment,2024-12-28,True,2025-05-06,129.0
U01314,simplified_booking_flow,treatment,2025-01-28,False,,
U01315,simplified_booking_flow,treatment,2024-11-07,True,2025-02-28,113.0
U01316,simplified_booking_flow,control,2025-04-09,True,2025-04-09,0.0
U01317,simplified_booking_flow,treatment,2024-06-09,False,,
U01318,simplified_booking_flow,control,2025-02-07,False,,
U01319,simplified_booking_flow,control,2025-03-01,False,,
U01320,simplified_booking_flow,control,2024-04-25,False,,
U01321,simplified_booking_flow,treatment,2025-02-23,False,,
U01322,simplified_booking_flow,control,2024-06-14,False,,
U01323,simplified_booking_flow,treatment,2024-07-14,False,,
U01324,simplified_booking_flow,control,2024-04-04,True,2024-04-06,2.0
U01325,simplified_booking_flow,treatment,2024-11-27,True,2025-02-16,81.0
U01326,simplified_booking_flow,control,2024-01-04,False,,
U01327,simplified_booking_flow,control,2025-05-07,False,,
U01328,simplified_booking_flow,control,2025-02-23,True,2025-02-25,2.0
U01329,simplified_booking_flow,treatment,2024-02-13,False,,
U01330,simplified_booking_flow,treatment,2024-02-26,False,,
U01331,simplified_booking_flow,control,2024-07-24,False,,
U01332,simplified_booking_flow,treatment,2024-04-08,False,,
U01333,simplified_booking_flow,treatment,2025-04-08,False,,
U01334,simplified_booking_flow,treatment,2025-02-10,False,,
U01335,simplified_booking_flow,treatment,2025-04-18,True,2025-05-08,20.0
U01336,simplified_booking_flow,treatment,2024-05-01,True,2025-01-11,255.0
U01337,simplified_booking_flow,control,2025-01-17,False,,
U01338,simplified_booking_flow,control,2024-09-03,False,,
U01339,simplified_booking_flow,control,2025-01-12,False,,
U01340,simplified_booking_flow,treatment,2024-08-14,True,2024-08-28,14.0
U01341,simplified_booking_flow,treatment,2024-09-06,False,,
U01342,simplified_booking_flow,treatment,2024-10-27,True,2025-04-08,163.0
U01343,simplified_booking_flow,control,2024-12-02,False,,
U01344,simplified_booking_flow,control,2024-11-09,False,,
U01345,simplified_booking_flow,treatment,2024-12-19,False,,
U01346,simplified_booking_flow,control,2024-06-03,False,,
U01347,simplified_booking_flow,treatment,2024-07-11,False,,
U01348,simplified_booking_flow,control,2025-03-08,True,2025-03-10,2.0
U01349,simplified_booking_flow,control,2024-09-27,False,,
U01350,simplified_booking_flow,treatment,2025-03-25,False,,
U01351,simplified_booking_flow,control,2024-01-21,False,,
U01352,simplified_booking_flow,control,2024-08-25,True,2024-09-25,31.0
U01353,simplified_booking_flow,treatment,2024-11-18,False,,
U01354,simplified_booking_flow,control,2024-03-18,False,,
U01355,simplified_booking_flow,treatment,2024-02-15,False,,
U01356,simplified_booking_flow,control,2025-02-12,False,,
U01357,simplified_booking_flow,treatment,2024-12-12,False,,
U01358,simplified_booking_flow,treatment,2024-03-23,True,2024-04-06,14.0
U01359,simplified_booking_flow,control,2024-01-21,False,,
U01360,simplified_booking_flow,treatment,2025-01-30,False,,
U01361,simplified_booking_flow,control,2024-07-26,True,2024-09-18,54.0
U01362,simplified_booking_flow,control,2025-02-04,False,,
U01363,simplified_booking_flow,treatment,2025-04-06,False,,
U01364,simplified_booking_flow,treatment,2025-04-02,True,2025-06-12,71.0
U01365,simplified_booking_flow,control,2024-04-22,False,,
U01366,simplified_booking_flow,control,2025-02-25,False,,
U01367,simplified_booking_flow,treatment,2024-03-12,False,,
U01368,simplified_booking_flow,treatment,2024-07-03,False,,
U01369,simplified_booking_flow,treatment,2024-09-10,True,2024-09-21,11.0
U01370,simplified_booking_flow,control,2024-10-19,False,,
U01371,simplified_booking_flow,treatment,2024-10-23,False,,
U01372,simplified_booking_flow,control,2024-06-10,True,2025-05-08,332.0
U01373,simplified_booking_flow,treatment,2024-09-10,False,,
U01374,simplified_booking_flow,treatment,2024-11-30,False,,
U01375,simplified_booking_flow,control,2024-10-31,False,,
U01376,simplified_booking_flow,control,2024-05-02,True,2024-06-08,37.0
U01377,simplified_booking_flow,control,2024-01-02,True,2024-01-07,5.0
U01378,simplified_booking_flow,control,2025-04-23,False,,
U01379,simplified_booking_flow,control,2024-01-06,True,2024-05-17,132.0
U01380,simplified_booking_flow,control,2024-06-08,False,,
U01381,simplified_booking_flow,control,2024-07-12,False,,
U01382,simplified_booking_flow,treatment,2024-07-07,False,,
U01383,simplified_booking_flow,control,2025-03-06,False,,
U01384,simplified_booking_flow,treatment,2024-04-09,True,2024-06-19,71.0
U01385,simplified_booking_flow,control,2024-10-29,False,,
U01386,simplified_booking_flow,control,2024-09-01,False,,
U01387,simplified_booking_flow,treatment,2025-03-14,False,,
U01388,simplified_booking_flow,treatment,2024-11-03,False,,
U01389,simplified_booking_flow,control,2024-02-26,False,,
U01390,simplified_booking_flow,control,2024-10-18,False,,
U01391,simplified_booking_flow,control,2024-06-29,True,2024-11-27,151.0
U01392,simplified_booking_flow,control,2024-05-15,True,2024-06-18,34.0
U01393,simplified_booking_flow,treatment,2024-03-12,True,2024-05-05,54.0
U01394,simplified_booking_flow,treatment,2024-05-27,True,2024-08-11,76.0
U01395,simplified_booking_flow,treatment,2024-05-26,False,,
U01396,simplified_booking_flow,control,2024-06-20,False,,
U01397,simplified_booking_flow,control,2025-02-01,True,2025-06-30,149.0
U01398,simplified_booking_flow,control,2024-07-02,True,2024-09-26,86.0
U01399,simplified_booking_flow,control,2024-04-06,True,2024-04-06,0.0
U01400,simplified_booking_flow,control,2024-04-11,True,2024-05-23,42.0
U01401,simplified_booking_flow,control,2024-03-02,False,,
U01402,simplified_booking_flow,control,2024-11-05,False,,
U01403,simplified_booking_flow,control,2024-03-14,True,2024-04-11,28.0
U01404,simplified_booking_flow,control,2024-03-05,False,,
U01405,simplified_booking_flow,control,2024-03-13,False,,
U01406,simplified_booking_flow,treatment,2024-09-19,False,,
U01407,simplified_booking_flow,control,2024-08-11,False,,
U01408,simplified_booking_flow,control,2024-04-17,False,,
U01409,simplified_booking_flow,control,2024-06-19,False,,
U01410,simplified_booking_flow,treatment,2024-11-21,False,,
U01411,simplified_booking_flow,treatment,2025-02-16,False,,
U01412,simplified_booking_flow,treatment,2024-04-07,False,,
U01413,simplified_booking_flow,treatment,2024-10-09,True,2025-03-06,148.0
U01414,simplified_booking_flow,treatment,2024-08-22,True,2025-01-24,155.0
U01415,simplified_booking_flow,treatment,2025-03-20,False,,
U01416,simplified_booking_flow,treatment,2024-07-24,False,,
U01417,simplified_booking_flow,treatment,2025-02-08,False,,
U01418,simplified_booking_flow,control,2024-12-17,True,2025-05-07,141.0
U01419,simplified_booking_flow,control,2024-05-30,False,,
U01420,simplified_booking_flow,treatment,2025-01-03,True,2025-01-31,28.0
U01421,simplified_booking_flow,treatment,2024-08-11,False,,
U01422,simplified_booking_flow,treatment,2024-07-20,False,,
U01423,simplified_booking_flow,control,2024-07-22,True,2024-07-27,5.0
U01424,simplified_booking_flow,treatment,2024-04-23,True,2024-04-23,0.0
U01425,simplified_booking_flow,treatment,2024-11-21,True,2025-04-06,136.0
U01426,simplified_booking_flow,control,2024-08-30,False,,
U01427,simplified_booking_flow,treatment,2024-03-11,False,,
U01428,simplified_booking_flow,control,2024-11-11,False,,
U01429,simplified_booking_flow,treatment,2024-10-25,True,2024-11-26,32.0
U01430,simplified_booking_flow,control,2024-07-26,False,,
U01431,simplified_booking_flow,control,2025-01-04,True,2025-02-02,29.0
U01432,simplified_booking_flow,treatment,2024-12-02,False,,
U01433,simplified_booking_flow,treatment,2024-11-11,True,2024-12-28,47.0
U01434,simplified_booking_flow,control,2024-12-04,True,2024-12-04,0.0
U01435,simplified_booking_flow,control,2024-02-11,False,,
U01436,simplified_booking_flow,control,2024-02-03,False,,
U01437,simplified_booking_flow,treatment,2025-03-22,False,,
U01438,simplified_booking_flow,treatment,2024-07-05,True,2025-02-21,231.0
U01439,simplified_booking_flow,control,2024-02-18,False,,
U01440,simplified_booking_flow,control,2024-08-07,False,,
U01441,simplified_booking_flow,treatment,2024-05-12,True,2024-05-17,5.0
U01442,simplified_booking_flow,control,2025-04-27,False,,
U01443,simplified_booking_flow,treatment,2024-09-25,False,,
U01444,simplified_booking_flow,control,2025-02-22,False,,
U01445,simplified_booking_flow,control,2024-12-13,False,,
U01446,simplified_booking_flow,control,2024-04-01,False,,
U01447,simplified_booking_flow,control,2024-05-20,False,,
U01448,simplified_booking_flow,treatment,2024-12-28,True,2025-02-19,53.0
U01449,simplified_booking_flow,control,2025-02-02,False,,
U01450,simplified_booking_flow,treatment,2024-01-23,False,,
U01451,simplified_booking_flow,treatment,2024-07-23,False,,
U01452,simplified_booking_flow,control,2025-02-23,False,,
U01453,simplified_booking_flow,control,2024-12-03,False,,
U01454,simplified_booking_flow,control,2025-01-27,True,2025-03-06,38.0
U01455,simplified_booking_flow,control,2024-03-30,False,,
U01456,simplified_booking_flow,treatment,2024-08-16,False,,
U01457,simplified_booking_flow,control,2024-07-28,False,,
U01458,simplified_booking_flow,control,2024-06-24,False,,
U01459,simplified_booking_flow,treatment,2024-11-18,False,,
U01460,simplified_booking_flow,control,2024-07-27,False,,
U01461,simplified_booking_flow,treatment,2024-01-04,False,,
U01462,simplified_booking_flow,treatment,2025-01-27,False,,
U01463,simplified_booking_flow,control,2024-08-19,False,,
U01464,simplified_booking_flow,treatment,2024-02-28,False,,
U01465,simplified_booking_flow,treatment,2024-06-23,False,,
U01466,simplified_booking_flow,control,2024-02-10,False,,
U01467,simplified_booking_flow,control,2025-04-06,False,,
U01468,simplified_booking_flow,treatment,2024-12-28,False,,
U01469,simplified_booking_flow,control,2024-12-10,False,,
U01470,simplified_booking_flow,treatment,2024-05-23,False,,
U01471,simplified_booking_flow,control,2024-10-09,False,,
U01472,simplified_booking_flow,control,2025-03-30,False,,
U01473,simplified_booking_flow,treatment,2024-05-14,False,,
U01474,simplified_booking_flow,control,2024-11-15,False,,
U01475,simplified_booking_flow,treatment,2024-10-13,True,2024-10-25,12.0
U01476,simplified_booking_flow,treatment,2024-09-02,True,2024-09-22,20.0
U01477,simplified_booking_flow,treatment,2025-01-04,False,,
U01478,simplified_booking_flow,control,2025-04-29,True,2025-05-28,29.0
U01479,simplified_booking_flow,control,2024-04-11,False,,
U01480,simplified_booking_flow,control,2024-12-30,True,2025-02-25,57.0
U01481,simplified_booking_flow,treatment,2025-02-11,True,2025-02-16,5.0
U01482,simplified_booking_flow,control,2024-03-17,False,,
U01483,simplified_booking_flow,control,2024-04-26,True,2024-05-14,18.0
U01484,simplified_booking_flow,treatment,2024-05-24,False,,
U01485,simplified_booking_flow,treatment,2024-09-20,False,,
U01486,simplified_booking_flow,treatment,2024-12-12,False,,
U01487,simplified_booking_flow,treatment,2024-06-24,False,,
U01488,simplified_booking_flow,treatment,2024-03-10,True,2024-03-16,6.0
U01489,simplified_booking_flow,control,2025-03-12,False,,
U01490,simplified_booking_flow,treatment,2025-02-13,False,,
U01491,simplified_booking_flow,control,2025-02-24,True,2025-02-24,0.0
U01492,simplified_booking_flow,control,2024-10-01,False,,
U01493,simplified_booking_flow,treatment,2024-05-24,False,,
U01494,simplified_booking_flow,control,2024-08-07,False,,
U01495,simplified_booking_flow,control,2025-04-20,False,,
U01496,simplified_booking_flow,treatment,2024-02-19,False,,
U01497,simplified_booking_flow,control,2024-04-16,False,,
U01498,simplified_booking_flow,control,2024-01-08,False,,
U01499,simplified_booking_flow,control,2024-09-03,False,,
U01500,simplified_booking_flow,treatment,2024-03-15,False,,
U01501,simplified_booking_flow,control,2024-10-13,False,,
U01502,simplified_booking_flow,treatment,2024-10-22,False,,
U01503,simplified_booking_flow,control,2024-07-12,False,,
U01504,simplified_booking_flow,treatment,2024-11-18,False,,
U01505,simplified_booking_flow,control,2025-03-05,False,,
U01506,simplified_booking_flow,treatment,2024-04-27,False,,
U01507,simplified_booking_flow,control,2024-03-01,True,2024-03-02,1.0
U01508,simplified_booking_flow,treatment,2024-12-29,False,,
U01509,simplified_booking_flow,treatment,2024-12-31,False,,
U01510,simplified_booking_flow,treatment,2024-04-08,False,,
U01511,simplified_booking_flow,treatment,2024-04-21,False,,
U01512,simplified_booking_flow,control,2024-03-22,False,,
U01513,simplified_booking_flow,control,2025-05-02,False,,
U01514,simplified_booking_flow,control,2024-03-15,False,,
U01515,simplified_booking_flow,control,2025-01-20,False,,
U01516,simplified_booking_flow,treatment,2025-02-27,False,,
U01517,simplified_booking_flow,control,2024-11-06,False,,
U01518,simplified_booking_flow,treatment,2024-01-20,False,,
U01519,simplified_booking_flow,treatment,2024-06-01,False,,
U01520,simplified_booking_flow,control,2024-11-02,False,,
U01521,simplified_booking_flow,control,2024-07-07,False,,
U01522,simplified_booking_flow,treatment,2024-08-07,True,2024-08-09,2.0
U01523,simplified_booking_flow,control,2024-02-02,False,,
U01524,simplified_booking_flow,treatment,2025-03-13,False,,
U01525,simplified_booking_flow,control,2024-02-19,False,,
U01526,simplified_booking_flow,treatment,2025-02-25,True,2025-03-21,24.0
U01527,simplified_booking_flow,treatment,2024-12-16,False,,
U01528,simplified_booking_flow,treatment,2024-07-01,True,2024-07-20,19.0
U01529,simplified_booking_flow,treatment,2024-10-15,False,,
